id,is_correct,true_label_text,prediction_text,true_label,predicted_label,predicted_label_id,finish_reason,text,error
ynat-v1_dev_01614,True,스포츠,스포츠,5,스포츠,5.0,STOP,tvN에서 축구경기 본다…CJ ENM 아시아축구연맹 중계권 계약,
ynat-v1_dev_01615,True,경제,경제,1,경제,1.0,STOP,3개 자산운용사 금투협 정회원 신규 가입,
ynat-v1_dev_01616,True,사회,사회,2,사회,2.0,STOP,미래학회 창립…초대 학회장에 이광형 KIAST 교수,
ynat-v1_dev_01617,True,정치,정치,6,정치,6.0,STOP,유시민 검찰 특수부 간판만 바꿔 계속가면 신장개업 하는 것,
ynat-v1_dev_01618,True,경제,경제,1,경제,1.0,STOP,예탁원 벤처넷 구축 등 중점추진…자산운용지원본부 신설,
ynat-v1_dev_01619,False,사회,,2,,,SAFETY,과로사 방지대책 합의문 발표,
ynat-v1_dev_01620,True,사회,사회,2,사회,2.0,STOP,우체국 알뜰폰 위탁판매 확대 난항…우본 노사 이견,
ynat-v1_dev_01621,True,사회,사회,2,사회,2.0,STOP,게시판 삼표그룹 성동구에 이웃돕기 쌀 145포 기탁,
ynat-v1_dev_01622,False,사회,정치,2,정치,6.0,STOP,중대재해 기업처벌법을 제정하라,
ynat-v1_dev_01623,True,경제,경제,1,경제,1.0,STOP,이채원 부사장 짧은 쇼크…주식 빨리 살 필요는 없다,
ynat-v1_dev_01624,False,생활문화,사회,3,사회,2.0,STOP,서강대서 무단으로 파쿠르 훈련하고 영상 찍은 유튜버 고발돼,
ynat-v1_dev_01625,True,생활문화,생활문화,3,생활문화,3.0,STOP,본드카 애스턴마틴 발할라 국내 전시…500대만 생산,
ynat-v1_dev_01626,True,IT과학,IT과학,0,IT과학,0.0,STOP,중저가폰 외양 변한다… LG전자도 연내 물방울 노치 탑재,
ynat-v1_dev_01627,True,정치,정치,6,정치,6.0,STOP,秋 호남行…해임건의 농어촌 여파 촉각 속 농심 공략,
ynat-v1_dev_01628,False,정치,세계,6,세계,4.0,STOP,北 케리 불법정권 비판에 절망에 빠진 자의 넋두리,
ynat-v1_dev_01629,True,사회,사회,2,사회,2.0,STOP,시민단체 방정오 전 TV조선 대표 배임 혐의로 고발,
ynat-v1_dev_01630,True,정치,정치,6,정치,6.0,STOP,국정원장 우병우 직보 의혹 국장 감찰 조사 중속보,
ynat-v1_dev_01631,True,정치,정치,6,정치,6.0,STOP,김무성 자숙 잠행 장기화…19대국회중 정치행보 없을 것,
ynat-v1_dev_01632,True,사회,사회,2,사회,2.0,STOP,광고비가 음식…인터넷 언론사 횡포에 공무원 분노종합,
ynat-v1_dev_01633,True,생활문화,생활문화,3,생활문화,3.0,STOP,책가도 대가 조선 이응록의 귀한 녹청색 작품 보셨나요,
ynat-v1_dev_01634,True,세계,세계,4,세계,4.0,STOP,유럽 최악 한파에 난민들 피해속출…폐렴·저체온증 극심,
ynat-v1_dev_01635,True,경제,경제,1,경제,1.0,STOP,현대차 수출 단가 대당 2만달러 시대 초읽기,
ynat-v1_dev_01636,False,생활문화,IT과학,3,IT과학,0.0,STOP,게시판 SK텔레콤 5GX 부스트파크에서 성탄절 행사,
ynat-v1_dev_01637,True,경제,경제,1,경제,1.0,STOP,기업은행 모바일로 환전·보관하는 환전지갑 서비스,
ynat-v1_dev_01638,True,사회,사회,2,사회,2.0,STOP,청주서 갓길 정차했다 트럭에 받힌 승용차 불에 타,
ynat-v1_dev_01639,False,경제,,1,,,ERROR,현대카드 대한항공 특화카드 출시…천원당 최대 5마일리지 적립,"500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL', 'details': [{'@type': 'type.googleapis.com/google.rpc.DebugInfo', 'detail': '[ORIGINAL ERROR] generic::internal: LLM API CountTokens failed. LLM model_id: `gemini-2.5-flash-001`, endpoint_id: `6454305878370680832`, deployed_model_id: `8182146619978809344`, status: UNAVAILABLE: Health check alarm: no data for 20.4132835495s [type.googleapis.com/util.MessageSetPayload=\'[production.rpc.stubs.proto.ExtensibleStubsBackendErrors] { errors { code: 5 space: ""RPC"" message: ""Health check alarm: no data for 20.4132835495s"" canonical_code: 14 } }\'] [type.googleapis.com/util.ErrorSpacePayload=\'RPC::UNREACHABLE\']'}]}}"
ynat-v1_dev_01640,True,경제,경제,1,경제,1.0,STOP,5G 스마트폰 시대 기본요금 오른다…월 5만5천원부터종합,
ynat-v1_dev_01641,True,사회,사회,2,사회,2.0,STOP,철탑 농성하는 삼성 해고 노동자,
ynat-v1_dev_01642,True,사회,사회,2,사회,2.0,STOP,백혈병 학생 도와주세요…충북학부모단체 후원 운동 나서,
ynat-v1_dev_01643,False,사회,,2,,,SAFETY,교육부 수능 앞두고 전국 입시학원 특별점검…대면수업 자제,
ynat-v1_dev_01644,False,정치,세계,6,세계,4.0,STOP,사드갈등 극대화하라…北 해외공관에 선전전 지침 하달,
ynat-v1_dev_01645,True,사회,사회,2,사회,2.0,STOP,전북 주요 대학들 등록금 동결…학부모 부담 덜겠다,
ynat-v1_dev_01646,True,생활문화,생활문화,3,생활문화,3.0,STOP,서울대 동문 주축 관악극회 정기공연 협력자들,
ynat-v1_dev_01647,True,사회,사회,2,사회,2.0,STOP,부산교육대상에 38년 장애학생교육 헌신 박춘배 교장 등 3명,
ynat-v1_dev_01648,False,사회,정치,2,정치,6.0,STOP,대전시 내년 생활임금 시급 1만202원으로 결정,
ynat-v1_dev_01649,True,경제,경제,1,경제,1.0,STOP,삼성페이 브라질 1위 은행 이타우 유니방코와 파트너십,
ynat-v1_dev_01650,True,경제,경제,1,경제,1.0,STOP,경제개혁硏 총수일가 미등기임원 연봉 평균 22억6천만원,
ynat-v1_dev_01651,True,사회,사회,2,사회,2.0,STOP,광주 구직 청년 1천810명에게 30만원 교통카드 지원,
ynat-v1_dev_01652,True,스포츠,스포츠,5,스포츠,5.0,STOP,프로농구 문경은 감독 현준형이 하늘에서 대견하다 하셨겠죠,
ynat-v1_dev_01653,True,사회,사회,2,사회,2.0,STOP,충북언론인클럽 5대 회장에 변우열 연합뉴스 부장,
ynat-v1_dev_01654,True,생활문화,생활문화,3,생활문화,3.0,STOP,문화소식 여주 세종역사문화관서 조선 효종대왕展,
ynat-v1_dev_01655,True,사회,사회,2,사회,2.0,STOP,3년간 허위 출장비 타낸 국립대 교수 집행유예,
ynat-v1_dev_01656,False,사회,경제,2,경제,1.0,STOP,포스코 최정우號 출범 한 달…권오준과 달리 정중동,
ynat-v1_dev_01657,True,정치,정치,6,정치,6.0,STOP,강창일 원내대표 출마 일심일당으로 대선승리 발판,
ynat-v1_dev_01658,True,IT과학,IT과학,0,IT과학,0.0,STOP,빛으로 신경세포 조절 광유전학 과학자 노벨상 유력 후보,
ynat-v1_dev_01659,False,사회,정치,2,정치,6.0,STOP,교육부 전국 개학연기 현재는 계획 없어…가능성은 열어놨다종합2보,
ynat-v1_dev_01660,True,경제,경제,1,경제,1.0,STOP,신한금투 독일 헤리티지 DLS 자산매각 통해 원리금 상환 추진,
ynat-v1_dev_01661,False,사회,경제,2,경제,1.0,STOP,동부건설 허상희 대표이사 선임,
ynat-v1_dev_01662,True,사회,사회,2,사회,2.0,STOP,전국 123개교 등교 못 해…수도권 등교 재개에 두 달 만에 최소,
ynat-v1_dev_01663,True,정치,정치,6,정치,6.0,STOP,새누리 총선 대참패에 당정청 쇄신 요구 고개,
ynat-v1_dev_01664,True,사회,사회,2,사회,2.0,STOP,케어 직원 6명 권고사직…박 대표 수시로 집합명령·폭언,
ynat-v1_dev_01665,True,IT과학,IT과학,0,IT과학,0.0,STOP,차나무 유전체 해독…오묘한 차 맛 만큼이나 유전자 복잡,
ynat-v1_dev_01666,True,사회,사회,2,사회,2.0,STOP,회식 강요·조퇴 불허…진주 한 중학교 교장 갑질 의혹,
ynat-v1_dev_01667,False,사회,경제,2,경제,1.0,STOP,면세한도 초과 휴대품 반입 매년 증가…올해 7월까지 1천369억,
ynat-v1_dev_01668,True,사회,사회,2,사회,2.0,STOP,경기일보 인천본사 사장에 김기태 가천대 초빙교수,
ynat-v1_dev_01669,False,생활문화,사회,3,사회,2.0,STOP,논·밭두렁 태우려다 산림까지 활활…영농철 화재 주의,
ynat-v1_dev_01670,True,IT과학,IT과학,0,IT과학,0.0,STOP,우리 몸 늙은 조혈줄기세포 회춘 기술 나와,
ynat-v1_dev_01671,True,경제,경제,1,경제,1.0,STOP,한국조선해양 LPG선 2척 1천억원에 수주,
ynat-v1_dev_01672,True,경제,경제,1,경제,1.0,STOP,하나금융지주 주당 500원 중간배당 결정,
ynat-v1_dev_01673,True,경제,경제,1,경제,1.0,STOP,삼성증권 SK 목표주가 34만7천원…53% 상향,
ynat-v1_dev_01674,False,사회,정치,2,정치,6.0,STOP,미디어 정책 발표 기자회견,
ynat-v1_dev_01675,True,IT과학,IT과학,0,IT과학,0.0,STOP,올려만 놓으면 계산돼요…한화테크윈 자동계산대 출시,
ynat-v1_dev_01676,True,세계,세계,4,세계,4.0,STOP,터키 에르도안 펜스 美부통령 안 만날 것…언론청 뒷수습,
ynat-v1_dev_01677,True,사회,사회,2,사회,2.0,STOP,전북 모 대학 신입생 군기 잡기 허위 글 유포자 수사 의뢰,
ynat-v1_dev_01678,False,사회,정치,2,정치,6.0,STOP,최저임금위원회 1차 전원회의에서 발언하는 이동호 위원,
ynat-v1_dev_01679,True,사회,사회,2,사회,2.0,STOP,서울시 올해도 서울역 등 노숙인 45명에 일자리,
ynat-v1_dev_01680,True,사회,사회,2,사회,2.0,STOP,충북소식 유·초·중등 장학사 50명 선발,
ynat-v1_dev_01681,True,경제,경제,1,경제,1.0,STOP,손태승 우리금융 회장 주총서 연임 확정…2기 체제 숙제 산적종합,
ynat-v1_dev_01682,True,경제,경제,1,경제,1.0,STOP,태양기전 40억 규모 유상증자 결정,
ynat-v1_dev_01683,False,세계,생활문화,4,생활문화,3.0,STOP,獨 나치가 유대인에게 약탈한 폴 시냑 작품 반환키로,
ynat-v1_dev_01684,True,경제,경제,1,경제,1.0,STOP,그래픽 국내 시장별 평균 주식보유 기간,
ynat-v1_dev_01685,True,스포츠,스포츠,5,스포츠,5.0,STOP,부폰 신예 디발라에게 세계 톱3 안에 드는 선수 극찬,
ynat-v1_dev_01686,True,경제,경제,1,경제,1.0,STOP,한국거래소 대현에 현저한 시황변동 조회공시 요구,
ynat-v1_dev_01687,False,사회,,2,,,SAFETY,코로나19로 소득급감 자영업자·프리랜서도 긴급 지원받는다,
ynat-v1_dev_01688,True,사회,사회,2,사회,2.0,STOP,레미콘 노사 1주째 협상테이블 거부…파업 장기화 우려,
ynat-v1_dev_01689,False,사회,정치,2,정치,6.0,STOP,광주형 일자리 전면 재검토하라,
ynat-v1_dev_01690,True,스포츠,스포츠,5,스포츠,5.0,STOP,올해 홍진기 창조인상에 여자 컬링 대표팀,
ynat-v1_dev_01691,True,사회,사회,2,사회,2.0,STOP,노조 가입한 뒤 경위서만 60건 부산 새마을금고 부당징계 논란,
ynat-v1_dev_01692,True,스포츠,스포츠,5,스포츠,5.0,STOP,현대차배 초중고 야구대회서 수영초·마산동중·경남고 우승,
ynat-v1_dev_01693,True,경제,경제,1,경제,1.0,STOP,하나은행 DLF 배상위원회 열고 자율조정 배상 개시,
ynat-v1_dev_01694,True,사회,사회,2,사회,2.0,STOP,확진 수험생용 고사장 준비,
ynat-v1_dev_01695,True,세계,세계,4,세계,4.0,STOP,트럼프 옛 측근 배넌 워싱턴의 독기 러시아와 협력 막아,
ynat-v1_dev_01696,True,생활문화,생활문화,3,생활문화,3.0,STOP,베이스 제왕 르네 파페 주인공 아녀도…내 음악에 만족,
ynat-v1_dev_01697,False,사회,경제,2,경제,1.0,STOP,스킨앤스킨 서세환 단독대표로 변경,
ynat-v1_dev_01698,False,사회,생활문화,2,생활문화,3.0,STOP,인천공항 대대적인 봄맞이 대청소 실시,
ynat-v1_dev_01699,False,경제,생활문화,1,생활문화,3.0,STOP,필리핀관광청·탐앤탐스 보홀 여행권 증정 이벤트,
ynat-v1_dev_01700,True,사회,사회,2,사회,2.0,STOP,청주대 중국인 유학생 4명 기숙사 2주 격리 마치고 첫 퇴소,
ynat-v1_dev_01701,True,사회,사회,2,사회,2.0,STOP,아주대 의료원장·외상센터장 새 얼굴…닥터헬기 다시 뜨나,
ynat-v1_dev_01702,True,IT과학,IT과학,0,IT과학,0.0,STOP,펠르랭 韓·佛 가교 역할 행복…네이버 구글에 도전장,
ynat-v1_dev_01703,False,사회,스포츠,2,스포츠,5.0,STOP,연합뉴스 양지웅 기자 이달의 보도사진상 스포츠 액션 우수상 수상,
ynat-v1_dev_01704,False,세계,경제,4,경제,1.0,STOP,파운드화 약세 배팅 늘어…덴마크도 EU 탈퇴 가능성,
ynat-v1_dev_01705,True,생활문화,생활문화,3,생활문화,3.0,STOP,카드뉴스 화려한 여수 밤바다는 뒤로…작은 섬마을 낭도·하화도 여행,
ynat-v1_dev_01706,True,생활문화,생활문화,3,생활문화,3.0,STOP,북한미술은 획일적…다양한 표현양식으로 독창성 확보,
ynat-v1_dev_01707,False,생활문화,,3,,,SAFETY,물에 잠긴 인삼밭과 태양광 발전시설,
ynat-v1_dev_01708,False,세계,생활문화,4,생활문화,3.0,STOP,프란치스코 교황이 반지 입맞춤에 손 뺀 것은 위생 때문,
ynat-v1_dev_01709,False,사회,정치,2,정치,6.0,STOP,정부 편법증여·대출의심거래 엄정대응…이달말 조사결과 발표종합,
ynat-v1_dev_01710,True,세계,세계,4,세계,4.0,STOP,와다 하루키 제국주의 모방하는 일본 정책 반시대적,
ynat-v1_dev_01711,False,IT과학,경제,0,경제,1.0,STOP,삼성 IM부분 영업익 3조대 선방…갤S8·갤노트8 효과,
ynat-v1_dev_01712,False,사회,정치,2,정치,6.0,STOP,노태강 문체부 2차관 장애인초청여행에 자원봉사자로 참여,
ynat-v1_dev_01713,False,사회,정치,2,정치,6.0,STOP,순창 강천산 진입도로 지방도 승격…국비 548억 지원 4차로 확장,
ynat-v1_dev_01714,False,사회,,2,,,SAFETY,마포구청 찾아온 포장마차거리 노점상인들,
ynat-v1_dev_01715,True,생활문화,생활문화,3,생활문화,3.0,STOP,대장경 보관 해인사 장경판전 세계 10대 아름다운 도서관,
ynat-v1_dev_01716,True,스포츠,스포츠,5,스포츠,5.0,STOP,MLB 애리조나 외야수 칼훈과 2년 186억원에 계약,
ynat-v1_dev_01717,True,사회,사회,2,사회,2.0,STOP,EBS 내일 학력평가 문제지 홈피에 매 교시 10분전 제공,
ynat-v1_dev_01718,False,정치,사회,6,사회,2.0,STOP,사퇴하는 김명환 민주노총 위원장,
ynat-v1_dev_01719,True,사회,사회,2,사회,2.0,STOP,동정 곽영길 아주경제 회장 고려대 언론인교우회장 선임,
ynat-v1_dev_01720,False,세계,,4,,,SAFETY,스위스 연방법원 플라티니 자격정지 4년은 정당,
ynat-v1_dev_01721,True,경제,경제,1,경제,1.0,STOP,그래픽 가계·개인사업자 빛 2천 조 돌파,
ynat-v1_dev_01722,True,사회,사회,2,사회,2.0,STOP,게시판 서강대 신학대학원 복지상담 석사과정 신설,
ynat-v1_dev_01723,True,경제,경제,1,경제,1.0,STOP,KCGI 한진 경영진 책임져야 한진칼 주총 앞두고 지지 호소,
ynat-v1_dev_01724,True,IT과학,IT과학,0,IT과학,0.0,STOP,KT AI 기반 네트워크 운용 플랫폼 뉴로플로우 개발,
ynat-v1_dev_01725,True,사회,사회,2,사회,2.0,STOP,학교도 낯선데…등교하자마자 시험지옥 건너는 중고생들,
ynat-v1_dev_01726,False,사회,경제,2,경제,1.0,STOP,카카오 잡플래닛과 손잡고 생생한 채용정보 제공,
ynat-v1_dev_01727,True,생활문화,생활문화,3,생활문화,3.0,STOP,발레 교본 자하로바…절절한 서정미의 향연,
ynat-v1_dev_01728,False,세계,사회,4,사회,2.0,STOP,유럽美 랍스터 논쟁…북미종이 유럽종 생존위협 vs 영향없어,
ynat-v1_dev_01729,False,세계,생활문화,4,생활문화,3.0,STOP,레바논 베이루트에 울려퍼진 사랑가…한국국악 관객 흥 돋워,
ynat-v1_dev_01730,True,경제,경제,1,경제,1.0,STOP,우리은행 영국 애버딘 스탠다드 인베스트먼츠와 업무제휴,
ynat-v1_dev_01731,True,스포츠,스포츠,5,스포츠,5.0,STOP,최채흥 데뷔 첫 승리…삼성 NC 잡고 4연승,
ynat-v1_dev_01732,False,사회,경제,2,경제,1.0,STOP,SK가스·기아차 LPG 1t 트럭 운전자 돕는다,
ynat-v1_dev_01733,False,사회,정치,2,정치,6.0,STOP,세종교육청·한국정책방송원 정책 홍보 교류 협약 체결,
ynat-v1_dev_01734,True,사회,사회,2,사회,2.0,STOP,MBC 직장 내 괴롭힘 엄벌…예능 PD 해고,
ynat-v1_dev_01735,True,경제,경제,1,경제,1.0,STOP,만도 작년 영업이익 2천171억원…전년 대비 10% 증가,
ynat-v1_dev_01736,False,사회,경제,2,경제,1.0,STOP,한화생명 코로나19 사태로 재무설계사 온라인으로 교육,
ynat-v1_dev_01737,False,사회,IT과학,2,IT과학,0.0,STOP,코로나 백신 노령층에 효율적이지 않을 수도 부산대 연구팀,
ynat-v1_dev_01738,True,경제,경제,1,경제,1.0,STOP,코다코 해외사업 관리 법인 설립에 50억원 출자,
ynat-v1_dev_01739,True,세계,세계,4,세계,4.0,STOP,인도파키스탄 카슈미르서 포격전…군인·민간인 사상자 속출,
ynat-v1_dev_01740,False,사회,IT과학,2,IT과학,0.0,STOP,김수봉 서울대 교수 러시아 브루노 폰테코르보상 수상,
ynat-v1_dev_01741,True,사회,사회,2,사회,2.0,STOP,하나은행 채용비리 정황 32건…김정태 회장 연루 추정건도종합,
ynat-v1_dev_01742,False,사회,경제,2,경제,1.0,STOP,국민카드 교육 특화 이지 스터디 티타늄 카드 출시,
ynat-v1_dev_01743,True,생활문화,생활문화,3,생활문화,3.0,STOP,영광찰보리문화축제 성료,
ynat-v1_dev_01744,False,사회,정치,2,정치,6.0,STOP,교육부 학생들 거리 둬라 발표하면서 본인들은 다닥다닥,
ynat-v1_dev_01745,True,경제,경제,1,경제,1.0,STOP,게시판 대신증권 타사 대체 입고 고객 대상 이벤트,
ynat-v1_dev_01746,True,사회,사회,2,사회,2.0,STOP,인천공항 무인열차 화재 가정한 비상훈련,
ynat-v1_dev_01747,False,세계,,4,,,SAFETY,조지 부시 트럼프 고립주의·이민배척·보호주의 비판,
ynat-v1_dev_01748,True,사회,사회,2,사회,2.0,STOP,발언하는 류기환 청년하다 대표,
ynat-v1_dev_01749,True,사회,사회,2,사회,2.0,STOP,총파업 STX조선 노동자들 산업은행에 정상화 방안 마련 촉구,
ynat-v1_dev_01750,False,세계,생활문화,4,생활문화,3.0,STOP,하나라부터 신해혁명까지…4천년 중국 문명을 집약하다,
ynat-v1_dev_01751,False,사회,경제,2,경제,1.0,STOP,홍릉단지 산·학·연 융합 혁신도시로 거듭나야,
ynat-v1_dev_01752,True,경제,경제,1,경제,1.0,STOP,거래소 코스피200 제외 코스피지수 27일 발표,
